,Unnamed: 0,movieId,rating_mean,genres,databaseId,title
4019,20993319,120841,2.25,Drama|Horror|Sci-Fi|Thriller,123395,Frankenstein (2004)
4020,20993321,120934,3.75,Documentary|War,158390,Korengal (2014)
4021,20993351,121007,2.79,Adventure|Children|Fantasy|Sci-Fi,122273,Space Buddies (2009)
4022,20993363,121027,3.0,Drama,179514,Stay (2013)
4023,20993368,121099,3.04,Animation|Children,107394,101 Dalmatians II: Patch's London Adventure (2003)
4024,20993439,121113,2.32,Comedy|Horror,194829,Shriek If You Know What I Did Last Friday the Thirteenth (2000)
4025,20993464,121115,2.28,Adventure|Animation|Children|Drama,139510,Tarzan (2013)
4026,20993502,121117,1.65,Action|Adventure|Fantasy|Sci-Fi,178852,Highlander: The Source (2007)
4027,20993529,121129,1.74,Comedy,93073,The Hungover Games (2014)
4028,20993574,121155,3.4,Comedy|Documentary,83617,Kevin Hart: Let Me Explain (2013)
4029,20993624,121190,2.8,Children|Comedy,93409,When in Rome (2002)
4030,20993683,121231,3.58,Horror,132506,It Follows (2014)
4031,20995637,121265,2.45,Action|Thriller,194059,The Stranger (2010)
4032,20995648,121277,2.2,Action|Sci-Fi,109497,U.F.O. (2012)
4033,20995658,121354,2.88,Crime|Horror|Mystery|Thriller,147007,Cyrus: Mind of a Serial Killer (2010)
4034,20995666,121457,2.91,Children|Comedy,167942,Switching Goals (1999)
4035,20995689,121463,2.56,Drama|Sci-Fi|Thriller,204088,The End (2012)
4036,20995697,121618,3.55,Drama,76145,The Great Gatsby (1926)
4037,20995708,121707,2.75,Drama,87064,Pets (1974)
4038,20995710,122039,2.83,Adventure|Children,169633,Snow Buddies (2008)
4039,20995722,122062,2.9,Drama,149363,The Elephant Man (1982)
4040,20995727,122084,3.4,Drama|Romance|War,145693,Solomon and Sheba (1959)
4041,20995732,122088,3.45,Adventure|Comedy|Drama,116149,Water (1985)
4042,20995743,122228,2.75,Drama|War,180620,PT 109 (1963)
4043,20995745,122264,3.5,Action|Adventure|Sci-Fi,152036,Knights (1993)
4044,20995747,122455,3.17,Comedy,78361,Holy Water (2009)
4045,20995753,122470,2.25,Crime|Drama,96274,Inside Out (2011)
4046,20995755,122519,2.71,Adventure|Children,139642,The Search for Santa Paws (2010)
4047,20995762,122559,2.25,Children|Comedy|Romance,126046,Popstar (2005)
4048,20995766,122595,0.5,Drama|War,176726,The Deep Six (1958)
4049,20995767,122699,3.07,Children|Comedy,184648,The Little Rascals Save the Day (2014)
4050,20995774,122735,3.5,Drama|Horror|Mystery|Romance|Thriller,83570,Night of Dark Shadows (1971)
4051,20995776,122774,2.5,Action|Horror|Sci-Fi,81819,Monster (2008)
4052,20995777,122805,2.5,Horror,104483,Piranha (1995)
4053,20995779,122817,2.35,Horror,192647,The Tooth Fairy (2006)
4054,20995789,122882,3.83,Action|Adventure|Sci-Fi|Thriller,112069,Mad Max: Fury Road (2015)
4055,21008772,122884,3.18,Fantasy|Horror|Thriller,76170,Insidious: Chapter 3 (2015)
4056,21009202,122890,3.25,Action|Adventure|Fantasy,137821,Warcraft (2016)
4057,21010597,122892,3.59,Action|Adventure|Sci-Fi,165308,Avengers: Age of Ultron (2015)
4058,21017927,122896,3.25,nogenre,124024,Pirates of the Caribbean: Dead Men Tell No Tales (2017)
4059,21019296,122898,2.95,Action|Adventure|Sci-Fi,177160,Justice League (2017)
4060,21020218,122900,3.59,Action|Adventure|Sci-Fi,152789,Ant-Man (2015)
4061,21026024,122902,2.21,Action|Adventure|Fantasy|Sci-Fi,136289,Fantastic Four (2015)
4062,21027140,122904,3.86,Action|Adventure|Comedy|Sci-Fi,78340,Deadpool (2016)
4063,21040254,122906,3.68,Action|Adventure|Sci-Fi,204974,Black Panther (2018)
4064,21042107,122912,3.96,Action|Adventure|Sci-Fi,205163,Avengers: Infinity War (2018)
4065,21044775,122916,3.85,Action|Adventure|Sci-Fi,169419,Thor: Ragnarok (2017)
4066,21048185,122920,3.72,Action|Sci-Fi|Thriller,158006,Captain America: Civil War (2016)
4067,21053732,122922,3.75,Action|Adventure|Sci-Fi,90120,Doctor Strange (2016)
4068,21058910,122924,3.3,Action|Adventure|Fantasy|Sci-Fi,133236,X-Men: Apocalypse (2016)
4069,21061614,122926,3.77,Action|Adventure|Sci-Fi,136632,Spider-Man: Homecoming (2017)
4070,21064276,123083,4.33,Children,152037,Heidi (1993)
4071,21064279,123087,3.25,Action|Western,186903,The Return of Sabata (1971)
4072,21064283,123308,2.3,Thriller,129006,Suddenly (2013)
4073,21064288,123353,3.73,Documentary|War,165836,The Hornet's Nest (2014)
4074,21064303,123401,2.75,Comedy|Drama|Romance,78943,Man-Proof (1938)
4075,21064305,123425,3.0,Crime|Drama|Thriller,200156,The Last Gangster (1937)
4076,21064306,123545,3.0,Drama|Romance,92233,The Blue Lagoon (1949)
4077,21064307,123802,3.0,Comedy|Western,186743,Kid Blue (1973)
4078,21064309,124390,1.5,Horror|Thriller,200058,The Pit and the Pendulum (2009)
4079,21064310,124494,3.0,Drama,182244,The Fabulous Dorseys (1947)
4080,21064311,124544,2.8,Comedy|Drama,82022,Perfume (2001)
4081,21064316,124725,2.33,Mystery|Thriller,168455,The Big Cube (1969)
4082,21064319,124859,3.0,Crime|Drama|Thriller,109558,The Gambler (2014)
4083,21064569,124915,3.17,Action|Western,155147,The Hills Run Red (1966)
4084,21064572,124987,5.0,Children,100382,Snow White (1987)
4085,21064573,125111,0.5,Comedy,176075,The Three Stooges Go Around the World in a Daze (1963)
4086,21064574,125287,4.33,Children|Drama,159244,Heidi (2005)
4087,21064577,125337,3.25,Children|Drama|Fantasy|Romance,89930,The Lovers (1994)
4088,21064579,125481,3.6,Crime,106494,In Cold Blood (1996)
4089,21064584,125854,3.25,Drama,184318,The Diary of Anne Frank (1980)
4090,21064586,125874,2.74,Action|Adventure|Sci-Fi,197849,2012: Ice Age (2011)
4091,21064621,125912,3.07,Comedy|Drama|Romance,78779,Not Another Happy Ending (2013)
4092,21064643,125914,2.8,Adventure|Comedy|Mystery|Romance,166078,Mortdecai (2015)
4093,21065011,125916,2.02,Drama|Romance,79935,Fifty Shades of Grey (2015)
4094,21066404,125936,3.3,Animation,98306,Crac (1981)
4095,21066419,125950,3.43,Drama,205566,Guyana Tragedy: The Story of Jim Jones (1980)
4096,21066426,125970,3.39,Adventure|Children|Comedy|Fantasy,78241,Halloweentown (1998)
4097,21066574,126008,3.72,Romance,197111,Signs (2008)
4098,21066664,126120,3.8,Comedy|Drama|Romance,185919,All About Anna (2005)
4099,21066674,126418,2.05,Comedy|Romance,101529,We'll Never Have Paris (2014)
4100,21066694,126482,3.09,Animation|Children|Fantasy|Musical,127628,Strange Magic (2015)
4101,21066758,126546,3.33,Drama,85442,7 Days in Havana (2012)
4102,21066776,126575,2.51,Action|Thriller,120598,Everly (2014)
4103,21066835,126591,3.83,Fantasy|Sci-Fi,77737,The Humanoid (1979)
4104,21066841,126693,1.0,Animation|Children,103527,Pinocchio (2012)
4105,21066845,127001,2.0,Drama,104942,Pan (1995)
4106,21066846,127096,3.26,Sci-Fi|Thriller,76861,Project Almanac (2015)
4107,21067435,127108,3.78,Drama|Romance,114633,Brooklyn (2015)
4108,21068575,127118,2.85,Drama,102104,I Am Michael (2015)
4109,21068595,127134,3.24,Adventure|Comedy|Drama,204073,A Walk in the Woods (2015)
4110,21068722,127140,3.37,Comedy|Drama|Romance,178170,Sleeping with Other People (2015)
4111,21068943,127192,3.05,Comedy|Drama,194869,The Bronze (2015)
4112,21068997,127198,3.66,Comedy|Drama,152769,Dope (2015)
4113,21069811,127202,3.87,Drama,141138,Me and Earl and the Dying Girl (2015)
4114,21071408,127204,3.11,Comedy,82990,The Overnight (2015)
4115,21071526,127341,2.5,Action|Comedy|Crime|Drama|Romance|Thriller,179146,Longshot (2001)
4116,21071527,127441,3.82,Documentary|War,82087,Last Days in Vietnam (2014)
4117,21071591,128025,4.25,Western,88960,Naked Gun (1956)
4118,21071593,128153,2.89,Drama,165965,Killing Kennedy (2013)
4119,21071602,128167,2.31,Action|Comedy,183296,Beer for My Horses (2008)
4120,21071615,128169,2.29,Children|Comedy,168560,Beethoven's 3rd (2000)
4121,21071639,128287,3.5,Drama,101315,The Red and the Black (1954)
4122,21071641,128360,3.85,Western,114109,The Hateful Eight (2015)
4123,21076938,128512,3.2,Drama|Mystery|Romance,96766,Paper Towns (2015)
4124,21077688,128520,3.35,Comedy,185656,The Wedding Ringer (2015)
4125,21078068,128592,2.57,Mystery|Thriller,146584,The Boy Next Door (2015)
4126,21078169,128620,3.81,Crime|Drama|Romance,148016,Victoria (2015)
4127,21078649,128684,3.75,Documentary,89815,Artifact (2012)
4128,21078669,128695,3.4,Western,190401,The Dark Valley (2014)
4129,21078719,128832,3.37,Comedy|Drama|Musical|Romance,129873,The Last Five Years (2014)
4130,21078802,128838,3.25,Horror,93509,Crimson Peak (2015)
4131,21079783,128944,2.64,Action|Adventure|Children|Comedy|Sci-Fi,174485,"Honey, We Shrunk Ourselves (1997)"
4132,21079897,128952,2.69,Fantasy|Horror|Thriller,163093,House IV (1992)
4133,21079905,128975,2.61,Comedy|Sci-Fi,170316,Hot Tub Time Machine 2 (2015)
4134,21080245,128997,3.25,Horror,99182,Night of the Devils (1972)
4135,21080249,129250,2.2,nogenre,193732,Superfast! (2015)
4136,21080289,129354,3.5,Comedy|Crime|Drama|Romance,158059,Focus (2015)
4137,21082209,129374,3.0,Drama,81468,Annie (1976)
4138,21082210,129474,2.46,Adventure|Comedy,117271,Bachelor Party Vegas (2006)
4139,21082223,129659,3.81,Drama,169169,"McFarland, USA (2015)"
4140,21082508,129937,3.18,Action|Crime|Drama|Thriller,193971,Run All Night (2015)
4141,21083112,130052,2.87,Drama|Horror,124333,Clown (2014)
4142,21083206,130073,3.35,Children|Drama|Fantasy|Romance,113684,Cinderella (2015)
4143,21084344,130075,3.13,Adventure|Animation,174518,Frozen Fever (2015)
4144,21084587,130237,2.5,nogenre,79439,Wild Thing (1987)
4145,21084588,130448,2.65,Horror|Thriller,91552,Poltergeist (2015)
4146,21084915,130450,2.84,Adventure|Children|Fantasy,193894,Pan (2015)
4147,21085240,130462,2.84,Drama|Horror|Thriller,181859,The Boy (2015)
4148,21085274,130488,3.65,Comedy,141191,The Infinite Man (2014)
4149,21085287,130520,3.3,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,127919,Home (2015)
4150,21086351,130634,3.4,Action|Crime|Thriller,167208,Furious 7 (2015)
4151,21088682,130642,3.3,Drama|Horror|Thriller,119886,Backcountry (2014)
4152,21088769,130686,3.35,Comedy|Horror,130057,The Final Girls (2015)
4153,21088975,131013,3.12,Comedy|Crime,173785,Get Hard (2015)
4154,21089908,131094,2.64,Animation|Children,187682,Rudolph the Red-Nosed Reindeer: The Movie (1998)
4155,21089922,131389,3.18,Children|Comedy|Fantasy|Sci-Fi,179909,Sabrina the Teenage Witch (1996)
4156,21089987,131656,3.49,Adventure|Animation|Children|Comedy,113679,Shaun the Sheep Movie (2015)
4157,21090385,131714,3.14,Action|Adventure,168074,Last Knights (2015)
4158,21090592,131739,3.35,Action|Adventure|Animation,123825,Batman vs. Robin (2015)
4159,21090736,132012,3.41,Children,116956,Lemonade Mouth (2011)
4160,21090776,132046,3.22,Action|Adventure|Children|Mystery|Sci-Fi,162652,Tomorrowland (2015)
4161,21092685,132140,2.97,Comedy|Drama|Romance,190247,Good Deeds (2012)
4162,21092703,132157,2.06,Action|Comedy|Crime,89176,Paul Blart: Mall Cop 2 (2015)
4163,21093017,132261,3.5,Drama,120068,King Lear (1971)
4164,21093018,132296,2.67,Drama,202305,The Outsider (1981)
4165,21093024,132356,2.25,Action|Fantasy|Sci-Fi,205942,Survivor (2014)
4166,21093038,132424,3.63,Drama|Romance,160476,The Longest Ride (2015)
4167,21093538,132432,3.14,Drama|Romance,166037,Five Dances (2013)
4168,21093549,132458,3.54,Documentary,131736,Monkey Kingdom (2015)
4169,21093585,132480,3.62,Drama|Fantasy|Romance,158679,The Age of Adaline (2015)
4170,21094678,132590,3.48,Documentary,174680,Happy Valley (2014)
4171,21094705,132592,2.77,Children|Documentary,182501,GMO OMG (2013)
4172,21094716,132614,3.3,Documentary,88725,Dior and I (2014)
4173,21094738,132618,2.42,Action|Crime|Drama|Mystery|Thriller,176358,Kite (2014)
4174,21094758,132660,3.49,Comedy|Romance,169311,Man Up (2015)
4175,21095153,132796,2.85,Action|Drama|Thriller,158903,San Andreas (2015)
4176,21096380,132800,3.15,Comedy|Drama,99414,Welcome to Me (2014)
4177,21096553,132944,3.12,Children|Drama|Horror,89786,Night Monster (1942)
4178,21096557,132958,3.36,Documentary|War,167303,The Kill Team (2013)
4179,21096564,132997,2.95,Horror,143617,Wrong Turn 6: Last Resort (2014)
4180,21096610,133093,3.75,Drama|Thriller,81878,A Quiet Place to Kill (1970)
4181,21096612,133097,2.75,nogenre,129032,Orgasmo (1969)
4182,21096614,133127,2.83,Animation|Children,103434,Barbie of Swan Lake (2003)
4183,21096662,133167,3.04,Animation|Children,102747,Barbie as Rapunzel (2002)
4184,21096722,133195,3.06,Action|Crime|Thriller,186989,Hitman: Agent 47 (2015)
4185,21097341,133357,3.85,Documentary,180818,The Seven Five (2014)
4186,21097380,133419,3.29,Comedy,89725,Pitch Perfect 2 (2015)
4187,21098715,133579,3.9,Drama|Mystery|Romance|Thriller,175646,Addicted (2002)
4188,21098720,133638,2.0,Documentary|War,84411,Tunisian Victory (1944)
4189,21098722,133645,3.59,Drama|Romance,200871,Carol (2015)
4190,21099622,133689,2.41,Action,187845,Pound of Flesh (2015)
4191,21099650,133771,3.63,Comedy|Romance|Sci-Fi,115588,The Lobster (2015)
4192,21101995,133798,2.78,Action|Comedy,95058,Hot Pursuit (2015)
4193,21102288,133802,3.56,Action|Thriller|Western,139908,Slow West (2015)
4194,21102594,134029,3.29,Action|Adventure|Drama,85648,Into Thin Air: Death on Everest (1997)
4195,21102601,134130,4.04,Adventure|Drama|Sci-Fi,155969,The Martian (2015)
4196,21118759,134152,3.5,Adventure|Children,94849,Treasure Island (1972)
4197,21118761,134170,3.61,Action|Comedy|Fantasy|Sci-Fi,177193,Kung Fury (2015)
4198,21119859,134368,3.56,Action|Comedy|Crime,148505,Spy (2015)
4199,21122397,134374,3.39,Adventure|Animation|Children|Fantasy,104784,Tinker Bell (2008)
4200,21122635,134393,3.16,Comedy|Romance,135789,Trainwreck (2015)
4201,21124059,134528,2.71,Comedy|Drama|Romance,152039,Aloha (2015)
4202,21124421,134585,2.86,Drama,140511,Six Acts (2012)
4203,21124435,134603,2.94,Drama,103189,The Nun (2013)
4204,21124444,134664,2.4,Thriller,117835,Enter the Dangerous Mind (2013)
4205,21124449,134680,3.77,Comedy|Drama,106022,Taxi (2015)
4206,21124532,134783,3.01,Comedy,145291,Entourage (2015)
4207,21124834,134853,3.96,Adventure|Animation|Children|Comedy|Drama|Fantasy,182731,Inside Out (2015)
4208,21138493,134915,3.02,Horror|Thriller,155021,Amusement (2008)
4209,21138514,135135,3.1,Adventure|Children|Drama,104278,Max (2015)
4210,21138581,135137,2.63,Action|Comedy|Sci-Fi,142791,Pixels (2015)
4211,21139635,135143,3.75,Fantasy,93931,Fantastic Beasts and Where to Find Them (2016)
4212,21143111,135216,1.56,Adventure|Children|Comedy|Sci-Fi,99276,The Star Wars Holiday Special (1978)
4213,21143235,135288,3.44,Drama|Mystery,164773,Mr. Holmes (2015)
4214,21143797,135436,3.27,Animation|Comedy,97413,The Secret Life of Pets (2016)
4215,21145266,135504,3.64,Comedy|Drama|War,107994,Little Boy (2015)
4216,21145374,135520,2.61,Fantasy,104410,Mythica: A Quest for Heroes (2015)
4217,21145392,135530,3.01,Action|Crime|Drama|Sci-Fi,78639,Criminal (2016)
4218,21145631,135532,3.15,Action|Adventure|Fantasy,160980,The Last Witch Hunter (2015)
4219,21146230,135534,3.09,Comedy|Fantasy|Horror,124172,Krampus (2015)
4220,21146592,135536,2.83,Action|Crime|Sci-Fi,140476,Suicide Squad (2016)
4221,21149380,135567,2.85,Action|Adventure|Sci-Fi,118663,Independence Day: Resurgence (2016)
4222,21150631,135569,3.58,Action|Adventure|Sci-Fi,145470,Star Trek Beyond (2016)
4223,21153253,135581,2.5,nogenre,156724,Cabin by the Lake (2000)
4224,21153257,135595,2.81,Action|Comedy|Fantasy|Horror,98281,Encounters of the Spooky Kind (1980)
4225,21153265,135599,2.65,Drama|Horror|Mystery|Thriller,110815,The Echo (2008)
4226,21153295,135601,3.57,Drama|Romance,181161,Rockstar (2011)
4227,21153330,135623,3.15,Comedy,165266,The Fluffy Movie (2014)
4228,21153363,135625,2.74,Action|Drama|Thriller,126901,Final Girl (2015)
4229,21153424,135831,2.86,Action|Drama,130588,Never Back Down 2: The Beatdown (2011)
4230,21153459,135861,3.01,Comedy,155645,Ted 2 (2015)
4231,21154821,135885,3.07,Comedy|Sci-Fi,79266,Absolutely Anything (2015)
4232,21155017,135887,3.11,Adventure|Animation|Children|Comedy,82923,Minions (2015)
4233,21157178,135921,3.5,nogenre,98373,Dance Me to My Song (1998)
4234,21157179,135937,2.68,Comedy|Thriller,145496,The Silence of the Hams (1994)
4235,21157193,135951,2.5,Horror,161651,Rumpelstiltskin (1995)
4236,21157197,135969,2.07,Comedy,170108,Lower Learning (2008)
4237,21157204,135991,3.12,Horror,150891,Premonition (2004)
4238,21157234,136016,3.18,Adventure|Animation|Children|Comedy|Fantasy,160772,The Good Dinosaur (2015)
4239,21158206,136018,3.34,Crime|Drama,77983,Black Mass (2015)
4240,21159205,136020,3.36,Action|Adventure|Crime,183582,Spectre (2015)
4241,21162508,136200,3.31,Action|Horror|Sci-Fi,121347,The Terminators (2009)
4242,21162529,136212,2.55,Horror,94803,The Howling: Reborn (2011)
4243,21162539,136247,3.45,Animation|Children|Comedy|Mystery,112244,Scooby-Doo on Zombie Island (1998)
4244,21162613,136251,3.25,Adventure|Animation|Children,131471,Scooby-Doo! Stage Fright (2013)
4245,21162635,136257,1.47,Action|Adventure|Fantasy,166117,Avengers Grimm (2015)
4246,21162650,136371,2.6,nogenre,181981,Quints (2000)
4247,21162665,136427,3.3,Crime|Drama|Thriller,153600,High Crime (1973)
4248,21162670,136471,3.53,Comedy|Documentary,149389,Kevin Hart: Laugh at My Pain (2011)
4249,21162709,136542,3.65,Animation|Children,119560,Mickey's Christmas Carol (1983)
4250,21162791,136548,2.5,Comedy|Horror,113202,Gingerdead Man 2: Passion of the Crust (2008)
4251,21162801,136562,3.48,Drama,166425,Steve Jobs (2015)
4252,21163943,136598,3.23,Adventure|Comedy,142069,Vacation (2015)
4253,21164543,136602,3.35,Horror|Thriller,126304,Creep (2014)
4254,21164867,136626,2.5,Horror,89211,See No Evil 2 (2014)
4255,21164884,136664,2.56,Crime|Drama,181284,Wild Horses (2015)
4256,21164893,136864,2.8,Action|Adventure|Fantasy|Sci-Fi,109642,Batman v Superman: Dawn of Justice (2016)
4257,21167560,136950,2.0,Comedy|Horror,95539,Mom (1991)
4258,21167563,136960,2.0,Horror|Sci-Fi,194052,Mosquito (1995)
4259,21167567,137088,0.5,Adventure|Children,138551,Treasure Island (1999)
4260,21167568,137108,2.97,Action|Crime|Drama|Thriller,154483,Seal Team Six: The Raid on Osama Bin Laden (2012)
4261,21167602,137337,3.73,Documentary,174101,Amy (2015)
4262,21168252,137383,1.83,Animation,112927,Tom and Jerry: Spy Quest (2015)
4263,21168255,137389,3.21,Animation|Children|Comedy,87060,Tom and Jerry: The Fast and the Furry (2005)
4264,21168262,137595,2.88,Comedy|Drama,128936,Magic Mike XXL (2015)
4265,21168511,137737,2.4,Drama|Horror|Romance|Thriller,113931,Darkness Falls (1999)
4266,21168516,137761,3.6,Documentary,114669,The Search for General Tso (2014)
4267,21168560,137857,3.55,Adventure|Drama|Fantasy,178715,The Jungle Book (2016)
4268,21170633,138036,3.69,Action|Adventure|Comedy,192918,The Man from U.N.C.L.E. (2015)
4269,21173798,138042,3.0,nogenre,205943,The Ritual
4270,21173800,138104,3.46,Action|Animation,84310,Justice League: Gods and Monsters (2015)
4271,21173927,138128,1.5,Sci-Fi,128385,Enigma (2009)
4272,21173929,138208,3.55,Adventure|Drama|Thriller,144218,The Walk (2015)
4273,21174704,138448,4.0,Adventure,110075,Midnight Sun (2014)
4274,21174706,138526,3.0,Horror|Thriller,76825,Death of a Ghost Hunter (2007)
4275,21174712,138602,2.1,Action|Horror|Sci-Fi,198391,Lake Placid vs. Anaconda (2015)
4276,21174722,138616,2.79,Drama|Mystery|Thriller,88029,Tangled (2001)
4277,21174729,138726,3.17,Action|Comedy|Drama,107757,Greased Lightning (1977)
4278,21174732,138746,2.25,Horror|Sci-Fi|Thriller,178427,Creature (1985)
4279,21174744,138798,1.9,Comedy,78132,Joe Dirt 2: Beautiful Loser (2015)
4280,21174779,138962,3.7,Action,177992,Electra (1962)
4281,21174789,139052,3.13,Drama|Mystery|Thriller,182816,Dark Places (2015)
4282,21174947,139385,3.77,Adventure|Drama,142823,The Revenant (2015)
4283,21181441,139521,2.81,Drama,180446,The Boy in the Plastic Bubble (1976)
4284,21181457,139525,3.63,Action|Documentary|Drama,93204,Cartel Land (2015)
4285,21181585,139634,3.52,Documentary,118526,The True Cost (2015)
4286,21181625,139642,3.48,Action|Drama,191947,Southpaw (2015)
4287,21182541,139644,3.85,Crime|Drama|Mystery,179806,Sicario (2015)
4288,21186284,139775,3.58,Documentary,119227,I Am Big Bird: The Caroll Spinney Story (2014)
4289,21186310,139813,3.0,Crime|Drama|Thriller,92480,Sand Castles (2014)
4290,21186311,139855,3.53,Animation|Comedy|Fantasy,76143,Anomalisa (2015)
4291,21187024,139873,2.94,Drama|Mystery|Thriller,166160,Sherlock Holmes (1922)
4292,21187032,140110,3.69,Comedy,156818,The Intern (2015)
4293,21189882,140131,3.02,Drama|Horror|Sci-Fi,126693,Extinction (2015)
4294,21189967,140174,3.98,Drama,156802,Room (2015)
4295,21193598,140247,3.53,Drama|Horror,158702,The Gift (2015)
4296,21194703,140267,3.61,Horror,182858,The Witch (2015)
4297,21196016,140269,3.91,Drama,119241,Homeless to Harvard: The Liz Murray Story (2003)
4298,21196032,140311,3.62,Crime|Documentary,180771,Pervert Park (2014)
4299,21196045,140383,3.01,Action|Animation|Fantasy|Horror,167529,Van Helsing: The London Assignment (2004)
4300,21196084,140417,2.6,Action|Crime|Sci-Fi,132110,Superman (1948)
4301,21196089,140435,1.38,Action|Adventure|Sci-Fi,139140,Captain America (1944)
4302,21196097,140491,3.48,Animation|Children,110365,Puff the Magic Dragon (1978)
4303,21196121,140523,3.21,Comedy|Horror,133888,The Visit(2015)
4304,21196810,140525,3.14,Crime|Drama|Mystery,114306,Secret in Their Eyes (2015)
4305,21196959,140529,2.98,Horror|Mystery|Thriller,167031,Sinister 2 (2015)
4306,21197156,140639,2.0,nogenre,104564,Nancy Drew (2002)
4307,21197157,140707,2.73,Animation|Children,123583,Curious George 2: Follow That Monkey! (2009)
4308,21197168,140711,3.21,Action|Comedy|Sci-Fi|Thriller,157326,American Ultra (2015)
4309,21197939,140713,3.44,Thriller,155885,No Escape (2015)
4310,21198225,140715,3.72,Drama,192556,Straight Outta Compton (2015)
4311,21199588,140805,2.92,Drama|Horror,112905,Attack on Titan (2015)
4312,21199668,140816,3.7,Comedy|Drama,181952,Tangerine (2015)
4313,21199939,140818,1.7,Fantasy,127875,Merlin and the War of the Dragons (2008)
4314,21199944,140928,3.28,Comedy|Drama,96778,Joy (2015)
4315,21200780,140956,3.65,Action|Sci-Fi|Thriller,200523,Ready Player One
4316,21201885,140976,2.5,Adventure|Comedy|Fantasy,142401,Supersonic Man (1979)
4317,21201886,141050,3.38,Adventure|Drama|Thriller,98587,Theeb (2014)
4318,21201934,141397,3.15,Drama|Sci-Fi,120171,Equals (2015)
4319,21202053,141408,3.14,Action|Comedy|Horror,178993,Scouts Guide to the Zombie Apocalypse (2015)
4320,21202291,141438,2.75,Drama,147221,War (2014)
4321,21202293,141544,3.49,Action|Adventure|Sci-Fi,166612,Turbo Kid (2015)
4322,21202541,141644,2.91,Children|Comedy,202238,Santa Baby (2006)
4323,21202552,141668,3.56,Drama,77918,War Room (2015)
4324,21202627,141676,3.03,Animation,189024,Joseph: King of Dreams (2000)
4325,21202715,141688,3.45,Crime|Thriller,160312,Legend (2015)
4326,21203363,141702,3.67,Drama|Mystery|Thriller,194317,Drishyam (2015)
4327,21203431,141718,3.28,Comedy|Horror,123276,Deathgasm (2015)
4328,21203563,141749,3.59,Drama,155785,The Danish Girl (2015)
4329,21204413,141761,2.39,Horror|Sci-Fi|Thriller,124741,Area 51 (2015)
4330,21204472,141866,3.6,nogenre,90773,Green Room (2015)
4331,21205301,141890,3.8,Drama|War,104589,Beasts of No Nation (2015)
4332,21206040,141916,2.8,Crime,81469,The Rise of the Krays (2015)
4333,21206050,141926,3.34,Documentary,177994,He Named Me Malala (2015)
4334,21206087,141976,2.89,Children|Fantasy|Sci-Fi,183136,Snowglobe (2007)
4335,21206105,142070,2.9,Comedy|Drama,177667,Jenny's Wedding (2015)
4336,21206149,142074,2.55,Crime|Horror|Thriller,144066,Knock Knock (2015)
4337,21206382,142082,3.31,Documentary,140859,The Nightmare (2015)
4338,21206437,142210,3.71,Fantasy|Romance,203867,The Beauty Inside (2015)
4339,21206468,142352,3.2,Western,80811,Vengeance (1968)
4340,21206473,142372,2.97,Comedy|Drama,139143,Our Brand Is Crisis (2015)
4341,21206576,142422,3.2,Comedy,174801,The Night Before (2015)
4342,21206868,142448,3.49,Adventure|Drama|Thriller,193916,Everest (2015)
4343,21208014,142488,4.08,Thriller,178142,Spotlight (2015)
4344,21213225,142492,3.65,Drama,163936,Son of Saul (2015)
4345,21213462,142509,3.35,Action|Adventure|Sci-Fi,82567,Hardcore Henry (2015)
4346,21214043,142536,3.31,Drama,135652,Burnt (2015)
4347,21214543,142727,2.88,Action|Drama|Horror|Thriller,135168,Remains (2011)
4348,21214551,142791,3.66,Comedy|Drama|Romance,171737,My Little Bride (2004)
4349,21214570,142907,3.25,Horror|Mystery|Thriller,183330,Breaking Dawn (2004)
4350,21214574,142925,3.02,Horror,182153,A Christmas Horror Story (2015)
4351,21214638,142935,3.05,Horror,203928,Evil Ed (1997)
4352,21214648,142997,3.46,Animation|Comedy,98389,Hotel Transylvania 2 (2015)
4353,21215782,143201,3.75,nogenre,92607,One of Us (1989)
4354,21215784,143239,2.49,Drama|Romance,174934,By the Sea (2015)
4355,21215841,143245,3.75,Animation|Fantasy,130158,The Little Prince (2015)
4356,21216351,143347,2.79,Action|Fantasy|Sci-Fi,206023,Aquaman (2018)
4357,21216358,143355,3.64,Action|Adventure|Fantasy,119144,Wonder Woman (2017)
4358,21219422,143367,3.56,Drama|Thriller,97494,Silence (2016)
4359,21219945,143385,3.79,Drama|Thriller,99001,Bridge of Spies (2015)
4360,21223543,143387,2.95,nogenre,205060,Pitch Perfect 3 (2017)
4361,21223750,143500,2.92,Crime|Drama|Thriller,187563,The Hunt for the BTK Killer (2005)
4362,21223756,143547,3.96,Drama|Romance,123472,The Phantom of the Opera at the Royal Albert Hall (2011)
4363,21223795,143657,3.49,Horror|Thriller,169760,The Invitation (2015)
4364,21224370,143859,3.25,Comedy,103377,"Hail, Caesar! (2016)"
4365,21225594,143882,2.17,Action|Drama|Thriller,109492,Operator (2015)
4366,21225600,143980,3.25,Horror|Thriller,116259,Home for the Holidays (1972)
4367,21225602,144338,3.5,Action|Children|Comedy|Crime|Drama|Romance,131908,Holiday (2006)
4368,21225620,144352,3.35,Action|Crime|Drama,123620,Unforgiven (2013)
4369,21225647,144420,3.0,Thriller,75796,Headhunter (2009)
4370,21225661,144428,3.45,Crime|Thriller,113467,Secret (2009)
